produksi_ton,solar_liter,listrik_kWh,jam_operasi,alat_berat,emisi_CO2e
20892.0,8549.0,32162.0,411.0,26.0,32067.0
15996.0,5673.0,32064.0,,19.0,25063.0
27359.0,,47554.0,263.0,34.0,46601.0
15853.0,7996.0,26234.0,379.0,19.0,26815.0
13550.0,6543.0,21159.0,432.0,16.0,22698.0
,5808.0,25949.0,438.0,18.0,24107.0
16282.0,8020.0,38446.0,495.0,20.0,28783.0
17176.0,5865.0,30591.0,461.0,21.0,25358.0
25384.0,13032.0,36976.0,395.0,31.0,42222.0
10773.0,6334.0,22362.0,454.0,13.0,19751.0
19295.0,11830.0,,384.0,24.0,34647.0
16039.0,8354.0,30235.0,412.0,20.0,27915.0
7145.0,2228.0,11562.0,464.0,8.0,11065.0
18853.0,8856.0,41180.0,396.0,23.0,31401.0
21338.0,14168.0,34627.0,,26.0,
10714.0,3891.0,23778.0,477.0,13.0,17949.0
14955.0,6641.0,22212.0,457.0,18.0,24415.0
6373.0,3769.0,10912.0,499.0,7.0,12499.0
8706.0,,19327.0,586.0,10.0,15553.0
,14128.0,37453.0,456.0,25.0,39704.0
12668.0,4772.0,31435.0,363.0,15.0,20337.0
,3319.0,16257.0,441.0,,14917.0
16147.0,9243.0,30310.0,,20.0,28895.0
12388.0,4093.0,29379.0,449.0,15.0,19357.0
12646.0,5442.0,17019.0,520.0,15.0,21007.0
18697.0,8291.0,24468.0,,23.0,29703.0
9191.0,5088.0,14351.0,521.0,11.0,17684.0
10473.0,5356.0,21407.0,548.0,13.0,18949.0
15770.0,7817.0,,445.0,19.0,27206.0
19847.0,8132.0,39280.0,,24.0,
21191.0,,41492.0,381.0,26.0,37311.0
11675.0,9340.0,28070.0,401.0,14.0,23766.0
19687.0,10220.0,41611.0,456.0,24.0,33953.0
11079.0,5096.0,21153.0,451.0,13.0,19536.0
24131.0,7727.0,53275.0,458.0,30.0,35240.0
9331.0,3604.0,18305.0,450.0,11.0,
21642.0,9277.0,35969.0,472.0,27.0,34447.0
11718.0,4646.0,17068.0,,14.0,19115.0
25066.0,11240.0,40838.0,318.0,31.0,39469.0
17957.0,11273.0,32106.0,467.0,22.0,32699.0
9920.0,5701.0,18377.0,549.0,12.0,18859.0
12389.0,5378.0,14364.0,398.0,15.0,19444.0
18906.0,6223.0,32785.0,520.0,23.0,
,11828.0,36648.0,327.0,25.0,36663.0
14646.0,6519.0,28769.0,398.0,18.0,24459.0
15223.0,4222.0,34832.0,349.0,19.0,22877.0
18792.0,9795.0,34872.0,510.0,,32838.0
15659.0,,23913.0,531.0,19.0,27986.0
8532.0,1770.0,10705.0,392.0,10.0,11899.0
10935.0,4019.0,21937.0,494.0,13.0,17409.0
16176.0,,24899.0,532.0,20.0,26576.0
21077.0,11033.0,43421.0,397.0,26.0,35816.0
23080.0,9196.0,51220.0,410.0,28.0,35624.0
18898.0,6931.0,25262.0,459.0,23.0,28259.0
,8592.0,32317.0,333.0,20.0,28762.0
18744.0,7557.0,41008.0,409.0,23.0,29059.0
11666.0,5882.0,24566.0,571.0,14.0,20173.0
14234.0,4823.0,,,17.0,21147.0
10879.0,3424.0,16797.0,468.0,13.0,16198.0
8756.0,4602.0,12398.0,442.0,10.0,15791.0
16668.0,7921.0,32619.0,387.0,20.0,28193.0
15928.0,8637.0,30645.0,418.0,19.0,28095.0
18438.0,7315.0,18266.0,540.0,23.0,28050.0
17731.0,6569.0,,444.0,22.0,27770.0
16213.0,9502.0,33078.0,457.0,20.0,29790.0
17783.0,5294.0,32799.0,528.0,22.0,26035.0
14787.0,8504.0,27265.0,377.0,18.0,26356.0
17064.0,9932.0,28847.0,316.0,21.0,30275.0
11369.0,6094.0,16853.0,541.0,14.0,20136.0
16849.0,6423.0,30241.0,411.0,21.0,25220.0
18342.0,6756.0,33302.0,471.0,22.0,28510.0
11652.0,,23123.0,339.0,14.0,19283.0
15259.0,4891.0,30655.0,431.0,19.0,21657.0
11882.0,4204.0,21694.0,312.0,,18296.0
12367.0,6363.0,26324.0,405.0,15.0,22476.0
9375.0,4828.0,15821.0,348.0,11.0,15723.0
21329.0,7359.0,29152.0,330.0,26.0,30958.0
20328.0,10522.0,39500.0,376.0,25.0,
17687.0,8763.0,32507.0,217.0,22.0,
24861.0,14941.0,48456.0,307.0,31.0,44829.0
14054.0,7124.0,19966.0,463.0,17.0,23484.0
30000.0,16676.0,70117.0,428.0,37.0,52711.0
13862.0,6899.0,27907.0,314.0,17.0,24584.0
16276.0,8919.0,27891.0,444.0,20.0,28165.0
13011.0,4180.0,19769.0,330.0,16.0,19018.0
16862.0,7382.0,35800.0,458.0,21.0,27874.0
19178.0,8555.0,28182.0,391.0,23.0,30263.0
14430.0,6142.0,35764.0,374.0,18.0,24510.0
23884.0,11808.0,,393.0,29.0,39116.0
16196.0,8316.0,37512.0,605.0,20.0,27950.0
16352.0,8000.0,28529.0,339.0,20.0,26899.0
10455.0,4520.0,23777.0,418.0,13.0,17863.0
,6434.0,26998.0,463.0,21.0,25862.0
14330.0,8021.0,25875.0,323.0,17.0,25276.0
11959.0,5800.0,24413.0,272.0,14.0,20322.0
11118.0,3870.0,,352.0,13.0,16473.0
28359.0,12212.0,60411.0,461.0,35.0,44999.0
13683.0,3772.0,22628.0,373.0,17.0,19604.0
7715.0,3499.0,14083.0,382.0,9.0,13522.0
11509.0,4951.0,25026.0,473.0,14.0,18979.0
14742.0,5787.0,,335.0,18.0,22826.0
17733.0,10790.0,34966.0,393.0,22.0,32133.0
17774.0,5943.0,30825.0,279.0,22.0,26310.0
18383.0,9571.0,34225.0,426.0,22.0,31718.0
11776.0,7874.0,21495.0,418.0,14.0,22470.0
16702.0,9315.0,26114.0,,20.0,29546.0
10620.0,,,308.0,13.0,17145.0
,4006.0,21941.0,385.0,14.0,18279.0
10411.0,3267.0,18420.0,298.0,13.0,15601.0
9058.0,3703.0,20578.0,380.0,11.0,16172.0
20321.0,7748.0,42735.0,,25.0,31611.0
,6972.0,34802.0,374.0,23.0,28218.0
19883.0,8299.0,31238.0,291.0,24.0,30444.0
15197.0,6683.0,23597.0,346.0,18.0,23757.0
18884.0,9414.0,45173.0,271.0,23.0,31596.0
6194.0,2020.0,9272.0,296.0,7.0,
19315.0,7374.0,35428.0,454.0,24.0,30214.0
15886.0,6895.0,30314.0,284.0,19.0,
18136.0,7806.0,30950.0,425.0,22.0,28804.0
16900.0,10709.0,25339.0,402.0,21.0,
10065.0,4763.0,15747.0,357.0,,16415.0
7510.0,2168.0,,418.0,9.0,11130.0
11440.0,5626.0,18157.0,325.0,14.0,18563.0
17825.0,8994.0,39184.0,467.0,22.0,31314.0
18450.0,8072.0,33160.0,344.0,23.0,30361.0
8160.0,2682.0,13406.0,369.0,10.0,11572.0
10095.0,6317.0,18494.0,360.0,12.0,19054.0
11384.0,3905.0,22772.0,455.0,14.0,17852.0
13213.0,6819.0,22418.0,444.0,16.0,22951.0
8190.0,3849.0,16958.0,200.0,10.0,13341.0
7890.0,4024.0,11193.0,420.0,9.0,14442.0
10891.0,6760.0,23430.0,260.0,13.0,20332.0
15431.0,7811.0,27735.0,373.0,19.0,26663.0
9097.0,3585.0,16244.0,391.0,11.0,14327.0
14421.0,8084.0,22960.0,372.0,18.0,24612.0
20293.0,7851.0,29052.0,440.0,25.0,31175.0
8491.0,3960.0,11038.0,458.0,10.0,14037.0
13968.0,4479.0,21946.0,338.0,,20925.0
20124.0,6976.0,,335.0,25.0,28914.0
12909.0,5875.0,19513.0,397.0,16.0,20921.0
12132.0,5906.0,16201.0,277.0,15.0,19637.0
20817.0,5824.0,31794.0,362.0,26.0,
13469.0,6731.0,22689.0,508.0,16.0,23308.0
20522.0,7553.0,34813.0,279.0,25.0,30812.0
,9909.0,30198.0,373.0,21.0,30689.0
13286.0,5511.0,28030.0,353.0,16.0,21727.0
17398.0,5874.0,37838.0,560.0,21.0,26615.0
16602.0,7597.0,39873.0,357.0,20.0,28577.0
20104.0,,26388.0,362.0,25.0,30338.0
12258.0,7072.0,18917.0,318.0,15.0,21561.0
15206.0,6844.0,30557.0,401.0,19.0,24939.0
14692.0,6389.0,24445.0,422.0,18.0,23570.0
18521.0,9430.0,38120.0,329.0,23.0,31520.0
9874.0,,18387.0,479.0,12.0,15139.0
20085.0,6449.0,45668.0,422.0,25.0,29469.0
,8507.0,36619.0,468.0,21.0,28379.0
8415.0,2862.0,17826.0,374.0,,13021.0
21041.0,7154.0,35274.0,419.0,26.0,
26170.0,13967.0,46342.0,,32.0,44343.0
20009.0,10055.0,34184.0,517.0,25.0,
22135.0,7185.0,29843.0,409.0,27.0,31943.0
15427.0,5987.0,34580.0,401.0,19.0,23878.0
6692.0,2407.0,13543.0,363.0,8.0,10851.0
5779.0,3627.0,9805.0,359.0,7.0,11706.0
16275.0,,35666.0,419.0,20.0,28800.0
12040.0,4911.0,19395.0,466.0,15.0,19885.0
10427.0,5293.0,13019.0,345.0,13.0,18315.0
14686.0,4617.0,30874.0,410.0,,22224.0
18078.0,6919.0,25606.0,415.0,22.0,27181.0
7736.0,3562.0,13471.0,429.0,9.0,13205.0
,6317.0,,263.0,,
22549.0,9927.0,43196.0,326.0,28.0,
9624.0,4569.0,19772.0,291.0,12.0,16336.0
19349.0,8859.0,38199.0,403.0,24.0,
12576.0,5454.0,24712.0,328.0,15.0,20337.0
17729.0,7453.0,27706.0,360.0,22.0,28164.0
20487.0,8346.0,38684.0,304.0,25.0,31808.0
18706.0,8852.0,25223.0,368.0,,30023.0
19546.0,9599.0,44342.0,310.0,,32593.0
9242.0,,12747.0,461.0,11.0,16364.0
20568.0,6832.0,34885.0,438.0,25.0,30603.0
10737.0,3759.0,15078.0,412.0,13.0,16691.0
16298.0,7984.0,25766.0,376.0,20.0,27285.0
16291.0,9729.0,29390.0,237.0,20.0,28325.0
17426.0,8107.0,28602.0,363.0,21.0,
16685.0,6821.0,35760.0,339.0,20.0,26941.0
10781.0,5093.0,20140.0,420.0,13.0,18211.0
8251.0,2775.0,13705.0,450.0,10.0,13478.0
19362.0,11247.0,34075.0,426.0,24.0,34656.0
15929.0,7465.0,34501.0,501.0,19.0,27317.0
20747.0,7947.0,43001.0,355.0,25.0,31948.0
14776.0,6403.0,,351.0,18.0,23917.0
7974.0,3168.0,12725.0,483.0,9.0,12512.0
19831.0,11525.0,38520.0,413.0,24.0,35340.0
13148.0,5651.0,25060.0,380.0,16.0,21684.0
16710.0,7779.0,24812.0,548.0,20.0,27806.0
11763.0,5968.0,23816.0,446.0,14.0,21105.0
23222.0,8730.0,35592.0,385.0,29.0,34810.0
10617.0,4983.0,23264.0,345.0,13.0,17720.0
13313.0,6356.0,26078.0,506.0,16.0,21932.0
15537.0,4577.0,22691.0,417.0,19.0,22104.0
9539.0,4534.0,15656.0,402.0,11.0,16493.0
16653.0,,27245.0,454.0,20.0,27393.0
23060.0,10676.0,42613.0,470.0,28.0,36968.0
12548.0,,21818.0,444.0,15.0,21433.0
16976.0,8079.0,24723.0,471.0,21.0,27554.0
3000.0,1751.0,4145.0,436.0,5.0,6356.0
14805.0,4916.0,29088.0,444.0,18.0,22087.0
,5586.0,25336.0,341.0,16.0,21614.0
10908.0,5635.0,19979.0,545.0,13.0,19520.0
20407.0,10165.0,38391.0,301.0,25.0,34227.0
13369.0,6630.0,21582.0,425.0,16.0,23583.0
14113.0,10237.0,26182.0,293.0,17.0,
13114.0,6707.0,33592.0,392.0,16.0,22738.0
5416.0,3050.0,11657.0,354.0,6.0,10530.0
9340.0,3916.0,16004.0,411.0,11.0,16331.0
,6946.0,32540.0,,24.0,29877.0
4450.0,1863.0,,,5.0,7993.0
,5821.0,23684.0,398.0,13.0,18877.0
13001.0,6380.0,26471.0,511.0,16.0,22728.0
23718.0,11630.0,38823.0,295.0,29.0,38574.0
18843.0,8075.0,25824.0,332.0,23.0,29055.0
12214.0,5040.0,17752.0,469.0,15.0,19624.0
21523.0,9298.0,41610.0,406.0,26.0,34401.0
11297.0,5902.0,20033.0,412.0,14.0,19456.0
20045.0,10706.0,40241.0,482.0,25.0,34939.0
8206.0,2867.0,14983.0,336.0,10.0,12697.0
20366.0,10717.0,42566.0,358.0,25.0,35245.0
12969.0,,24783.0,349.0,16.0,20382.0
9857.0,4898.0,20194.0,372.0,12.0,17304.0
13914.0,5994.0,16323.0,507.0,17.0,
16387.0,9940.0,23428.0,264.0,20.0,
12526.0,5113.0,21178.0,304.0,15.0,19679.0
17770.0,8314.0,37741.0,291.0,22.0,28125.0
12085.0,6171.0,28571.0,512.0,15.0,21804.0
,6564.0,31691.0,351.0,22.0,26789.0
17211.0,7620.0,27822.0,374.0,21.0,27523.0
14695.0,6221.0,17833.0,271.0,18.0,22941.0
12793.0,5100.0,26342.0,379.0,15.0,21054.0
15758.0,6398.0,25763.0,469.0,19.0,25857.0
,9962.0,47707.0,420.0,22.0,31556.0
25309.0,9874.0,39942.0,391.0,31.0,37760.0
19697.0,9979.0,47895.0,275.0,24.0,33565.0
19880.0,,40247.0,374.0,,33112.0
30000.0,9309.0,44746.0,412.0,37.0,41782.0
17580.0,8824.0,,321.0,21.0,29427.0
17423.0,5378.0,35394.0,452.0,21.0,25980.0
18520.0,9497.0,32085.0,471.0,23.0,30926.0
9955.0,3975.0,20422.0,358.0,12.0,15566.0
12780.0,5762.0,,458.0,15.0,21076.0
12469.0,3997.0,24675.0,391.0,15.0,18620.0
18238.0,8430.0,32738.0,492.0,22.0,30430.0
14129.0,7668.0,20452.0,563.0,17.0,24805.0
15691.0,5795.0,,313.0,19.0,23815.0
20437.0,7956.0,37867.0,462.0,25.0,
19316.0,,23897.0,504.0,24.0,31578.0
14191.0,,26265.0,322.0,17.0,23546.0
11650.0,2407.0,20632.0,354.0,14.0,16086.0
,13471.0,29175.0,353.0,25.0,38287.0
18869.0,9489.0,32080.0,389.0,23.0,31808.0
6969.0,3622.0,11892.0,371.0,,13391.0
13434.0,5853.0,31960.0,384.0,16.0,22343.0
15828.0,,29535.0,467.0,19.0,21538.0
,9777.0,39882.0,248.0,23.0,31985.0
19551.0,7693.0,34500.0,322.0,24.0,29713.0
16420.0,8282.0,20325.0,454.0,20.0,28185.0
17926.0,7675.0,35883.0,444.0,22.0,29392.0
15321.0,,24552.0,315.0,,24258.0
11631.0,4332.0,19764.0,445.0,14.0,18944.0
13694.0,7346.0,20323.0,506.0,17.0,24484.0
15095.0,,27500.0,396.0,18.0,22345.0
14827.0,10001.0,31426.0,319.0,18.0,28196.0
5572.0,3754.0,11589.0,470.0,6.0,12326.0
13013.0,7980.0,29615.0,538.0,16.0,23716.0
15281.0,8826.0,35427.0,329.0,19.0,27705.0
,6002.0,16125.0,403.0,16.0,22319.0
13766.0,7801.0,19849.0,487.0,17.0,24500.0
,7680.0,21931.0,409.0,21.0,27980.0
9605.0,2830.0,19110.0,260.0,12.0,14069.0
6860.0,4118.0,10921.0,435.0,8.0,12736.0
13259.0,7463.0,21921.0,322.0,16.0,
18821.0,8410.0,32654.0,298.0,23.0,30375.0
,7675.0,44878.0,262.0,29.0,33596.0
18911.0,7401.0,25613.0,495.0,23.0,28365.0
7659.0,2052.0,10893.0,333.0,9.0,
13838.0,7535.0,24914.0,,17.0,24106.0
16283.0,4717.0,35166.0,446.0,20.0,23213.0
15888.0,7605.0,28477.0,413.0,19.0,26504.0
17697.0,6470.0,27651.0,424.0,,27169.0
10415.0,3201.0,12035.0,,13.0,15377.0
15325.0,7261.0,31964.0,411.0,19.0,25184.0
17102.0,7125.0,27007.0,339.0,21.0,26970.0
19128.0,10211.0,27846.0,332.0,23.0,32835.0
10971.0,3546.0,14103.0,392.0,13.0,17376.0
13274.0,4968.0,18163.0,390.0,16.0,21027.0
3000.0,634.0,4535.0,434.0,5.0,4588.0
11893.0,2754.0,20555.0,488.0,14.0,
12378.0,7796.0,17792.0,428.0,15.0,23096.0
9902.0,6519.0,18375.0,335.0,12.0,18323.0
15828.0,,27320.0,,19.0,25533.0
14720.0,5411.0,36309.0,338.0,,23892.0
3704.0,1556.0,4773.0,292.0,5.0,7015.0
16078.0,8639.0,29718.0,342.0,20.0,27241.0
10358.0,4128.0,19186.0,419.0,12.0,16741.0
17428.0,8257.0,25983.0,407.0,21.0,28779.0
8591.0,3855.0,15709.0,549.0,10.0,14124.0
15150.0,5956.0,30768.0,439.0,18.0,23149.0
,5398.0,24845.0,553.0,16.0,22001.0
16516.0,7916.0,36587.0,457.0,,28048.0
15623.0,5504.0,17915.0,487.0,19.0,22483.0
13724.0,6796.0,21236.0,371.0,17.0,23216.0
7319.0,2948.0,16412.0,314.0,9.0,12611.0
7614.0,3523.0,15788.0,364.0,9.0,13033.0
12081.0,7108.0,23704.0,399.0,15.0,
14959.0,6480.0,32460.0,350.0,18.0,24556.0
11959.0,6481.0,14650.0,320.0,14.0,20732.0
18126.0,,36953.0,433.0,22.0,24957.0
13604.0,5482.0,28831.0,320.0,17.0,21109.0
10175.0,4607.0,16304.0,,12.0,16375.0
13610.0,8742.0,35232.0,310.0,17.0,25341.0
16129.0,4097.0,29983.0,381.0,20.0,23209.0
,7321.0,18988.0,321.0,20.0,26376.0
24392.0,14529.0,46695.0,382.0,30.0,42913.0
11655.0,4330.0,18463.0,448.0,14.0,18126.0
,6273.0,31453.0,446.0,18.0,24533.0
17131.0,8277.0,,347.0,21.0,28171.0
14883.0,,24120.0,296.0,18.0,24640.0
12497.0,7580.0,28127.0,354.0,15.0,23803.0
7254.0,3589.0,15101.0,452.0,9.0,13736.0
12446.0,7253.0,19311.0,471.0,15.0,22674.0
9631.0,3987.0,16897.0,428.0,12.0,16448.0
6367.0,2394.0,12448.0,496.0,7.0,
11022.0,,18634.0,538.0,13.0,19622.0
9765.0,3262.0,16597.0,361.0,12.0,14977.0
17919.0,8930.0,32452.0,519.0,22.0,31036.0
18005.0,7408.0,26653.0,379.0,22.0,27823.0
10481.0,4012.0,11845.0,482.0,13.0,16794.0
13699.0,6848.0,25641.0,,17.0,23810.0
5709.0,1916.0,6870.0,242.0,7.0,
12528.0,6603.0,18819.0,323.0,15.0,20929.0
16995.0,6835.0,21558.0,302.0,21.0,25800.0
19125.0,10823.0,24967.0,257.0,23.0,33233.0
11435.0,4697.0,22045.0,470.0,,17805.0
,10397.0,35116.0,566.0,25.0,34480.0
7422.0,3473.0,12783.0,379.0,9.0,13459.0
8762.0,4595.0,12312.0,468.0,10.0,15004.0
18548.0,,29737.0,519.0,23.0,31084.0
23356.0,6625.0,44678.0,417.0,29.0,32470.0
17467.0,9622.0,31168.0,398.0,21.0,29981.0
14798.0,6529.0,30289.0,380.0,18.0,
4024.0,2129.0,8408.0,443.0,5.0,8962.0
4888.0,2537.0,8428.0,470.0,6.0,9075.0
15647.0,5831.0,19470.0,437.0,19.0,22878.0
13210.0,4736.0,20779.0,434.0,16.0,
,4883.0,16770.0,396.0,11.0,17095.0
15328.0,6433.0,24019.0,273.0,19.0,23235.0
15576.0,8468.0,23108.0,472.0,,27724.0
19722.0,8523.0,35912.0,297.0,24.0,31180.0
15683.0,8662.0,39664.0,450.0,,28205.0
21142.0,10409.0,34959.0,460.0,26.0,35316.0
15040.0,7201.0,27059.0,309.0,18.0,24416.0
14423.0,5951.0,20285.0,351.0,18.0,22620.0
20322.0,9617.0,44159.0,,25.0,33650.0
10108.0,5754.0,20847.0,394.0,,19140.0
29072.0,12925.0,59357.0,302.0,36.0,45756.0
16876.0,8491.0,37262.0,464.0,21.0,29272.0
16904.0,7685.0,28260.0,,,26766.0
17625.0,8151.0,30127.0,246.0,22.0,28063.0
24386.0,15176.0,56403.0,442.0,30.0,44717.0
18963.0,10812.0,37732.0,327.0,23.0,
6975.0,3194.0,7911.0,426.0,8.0,11935.0
22017.0,10380.0,42635.0,335.0,27.0,35538.0
13296.0,,21612.0,457.0,16.0,20574.0
15536.0,6722.0,32151.0,415.0,19.0,24528.0
8604.0,4138.0,16540.0,200.0,10.0,14254.0
17631.0,9434.0,22530.0,431.0,22.0,
11743.0,6164.0,22085.0,377.0,14.0,20649.0
15501.0,5256.0,28881.0,513.0,,24074.0
13580.0,7437.0,25924.0,432.0,16.0,23603.0
24625.0,,,460.0,30.0,39506.0
24911.0,8751.0,56020.0,343.0,31.0,37474.0
15233.0,8890.0,29310.0,337.0,19.0,26871.0
15320.0,9136.0,27681.0,398.0,19.0,27909.0
13133.0,6256.0,28162.0,371.0,16.0,22476.0
20530.0,10694.0,50767.0,507.0,25.0,36140.0
13355.0,7035.0,27706.0,388.0,16.0,23255.0
12893.0,7602.0,24006.0,302.0,16.0,23698.0
19893.0,10400.0,38389.0,334.0,24.0,33656.0
12309.0,3905.0,23101.0,477.0,15.0,18475.0
14811.0,9642.0,26742.0,387.0,18.0,28478.0
7093.0,3948.0,17376.0,382.0,,12744.0
18521.0,7391.0,29176.0,485.0,23.0,28059.0
24704.0,8573.0,53027.0,327.0,30.0,36320.0
18606.0,9312.0,32789.0,221.0,23.0,30877.0
22309.0,9418.0,30248.0,332.0,,35070.0
10769.0,5202.0,18777.0,419.0,,18061.0
16182.0,8485.0,26473.0,380.0,20.0,28516.0
10284.0,4045.0,20294.0,275.0,12.0,16204.0
13861.0,4690.0,25330.0,481.0,17.0,21096.0
18861.0,9215.0,28167.0,413.0,23.0,30716.0
15509.0,6152.0,34761.0,,19.0,25727.0
7937.0,3688.0,,,9.0,13818.0
8425.0,2659.0,19173.0,296.0,10.0,12155.0
8094.0,3438.0,15145.0,424.0,10.0,14869.0
17457.0,9104.0,31236.0,473.0,21.0,30233.0
25319.0,12928.0,50919.0,491.0,,43340.0
21812.0,,35483.0,458.0,,33874.0
5520.0,1839.0,10152.0,441.0,6.0,9433.0
22105.0,9982.0,38625.0,261.0,,35615.0
19682.0,9961.0,26801.0,399.0,24.0,32711.0
7274.0,3568.0,13370.0,323.0,9.0,13013.0
13484.0,5377.0,22487.0,503.0,16.0,21523.0
20478.0,,35370.0,490.0,25.0,33949.0
17752.0,10655.0,33891.0,324.0,22.0,31930.0
8455.0,3978.0,18446.0,396.0,10.0,14495.0
18054.0,,27900.0,420.0,22.0,25806.0
4312.0,2028.0,7327.0,472.0,5.0,8449.0
13886.0,9087.0,21807.0,266.0,,26039.0
,6647.0,32089.0,223.0,25.0,29691.0
15092.0,6836.0,24474.0,403.0,,25579.0
12505.0,5344.0,21773.0,200.0,15.0,20183.0
19447.0,8937.0,38422.0,413.0,24.0,31763.0
19874.0,9329.0,,447.0,24.0,33014.0
21550.0,12154.0,,499.0,26.0,38301.0
,8882.0,42390.0,350.0,,31267.0
20407.0,11790.0,,413.0,25.0,37385.0
18665.0,8179.0,28550.0,452.0,23.0,29470.0
16328.0,6776.0,35386.0,306.0,20.0,
15448.0,5918.0,29321.0,473.0,19.0,24273.0
13814.0,3706.0,24216.0,422.0,17.0,19671.0
8938.0,4269.0,17049.0,352.0,11.0,14642.0
10223.0,6700.0,18323.0,411.0,12.0,
13590.0,6738.0,26684.0,389.0,16.0,22493.0
16207.0,8406.0,30084.0,462.0,20.0,27244.0
22204.0,9075.0,37720.0,371.0,27.0,34993.0
14791.0,6295.0,17635.0,418.0,18.0,24256.0
20017.0,10979.0,39197.0,350.0,25.0,34367.0
20397.0,13276.0,34427.0,325.0,25.0,
13843.0,8289.0,28148.0,414.0,17.0,25792.0
17973.0,9535.0,34949.0,328.0,22.0,
13782.0,6251.0,23371.0,464.0,,23473.0
21611.0,10178.0,45531.0,,27.0,35740.0
,6811.0,33840.0,339.0,22.0,27941.0
9048.0,2761.0,16730.0,417.0,11.0,13137.0
15808.0,5332.0,27799.0,338.0,19.0,22805.0
23241.0,10574.0,53571.0,272.0,29.0,38263.0
14094.0,5931.0,22353.0,352.0,17.0,22591.0
17239.0,5224.0,29361.0,396.0,21.0,24789.0
,7912.0,25332.0,442.0,22.0,29437.0
9817.0,4105.0,19811.0,412.0,12.0,17176.0
17554.0,5840.0,,473.0,21.0,26291.0
8031.0,3317.0,13323.0,322.0,10.0,12310.0
11872.0,4961.0,19528.0,370.0,14.0,18948.0
20379.0,7914.0,37065.0,532.0,25.0,31369.0
16784.0,9108.0,23913.0,246.0,20.0,28412.0
13478.0,3500.0,15190.0,364.0,16.0,18033.0
17232.0,4333.0,33384.0,314.0,21.0,23142.0
14700.0,6620.0,17139.0,384.0,18.0,22412.0
15063.0,6923.0,30973.0,365.0,18.0,
18284.0,8967.0,41460.0,448.0,22.0,29924.0
11363.0,4501.0,19894.0,,14.0,18004.0
15202.0,5445.0,33289.0,296.0,19.0,23494.0
13439.0,6038.0,24092.0,353.0,16.0,21562.0
7072.0,2870.0,16123.0,400.0,,11433.0
10398.0,,17293.0,459.0,12.0,19356.0
22841.0,9538.0,24909.0,595.0,28.0,
16924.0,7526.0,30057.0,456.0,21.0,27646.0
8382.0,5847.0,19383.0,319.0,,16170.0
7298.0,3142.0,14308.0,392.0,9.0,12360.0
14439.0,7301.0,23758.0,414.0,18.0,24374.0
22806.0,11737.0,43301.0,358.0,28.0,38404.0
14066.0,7359.0,29417.0,438.0,17.0,25431.0
21535.0,,38210.0,218.0,,34944.0
16760.0,7867.0,43373.0,444.0,20.0,28677.0
,7984.0,28547.0,362.0,21.0,27823.0
8321.0,3265.0,17481.0,391.0,10.0,13767.0
19688.0,9500.0,39938.0,517.0,24.0,33010.0
13325.0,8700.0,21188.0,299.0,16.0,24724.0
19315.0,11030.0,32308.0,,24.0,34306.0
,5250.0,23011.0,464.0,13.0,18688.0
15885.0,8508.0,29283.0,414.0,19.0,27392.0
16760.0,6085.0,31868.0,271.0,20.0,
14230.0,6033.0,18630.0,508.0,17.0,22589.0
17023.0,,33991.0,383.0,21.0,29804.0
13668.0,,25780.0,358.0,17.0,24642.0
11755.0,4383.0,20933.0,375.0,14.0,19041.0
23027.0,9249.0,43942.0,369.0,28.0,37028.0
20245.0,13526.0,33955.0,305.0,25.0,37280.0
11196.0,5146.0,18164.0,413.0,13.0,
17842.0,11282.0,30821.0,352.0,22.0,33153.0
11287.0,5312.0,18744.0,454.0,14.0,18978.0
9077.0,4308.0,22275.0,441.0,11.0,15499.0
20169.0,8460.0,41822.0,530.0,25.0,33354.0
6480.0,3527.0,9781.0,383.0,8.0,
19634.0,11501.0,47336.0,336.0,24.0,35486.0
13736.0,4760.0,22942.0,282.0,17.0,21134.0
13942.0,,25219.0,,17.0,23200.0
17049.0,9232.0,,453.0,21.0,29941.0
17906.0,7826.0,21648.0,345.0,22.0,27574.0
10868.0,4355.0,18790.0,535.0,13.0,17566.0
18589.0,10241.0,30262.0,508.0,23.0,33121.0
15567.0,8723.0,28978.0,292.0,19.0,27523.0
8720.0,3532.0,16664.0,340.0,10.0,14045.0
14151.0,6668.0,25143.0,389.0,17.0,24386.0
21906.0,7211.0,38619.0,314.0,27.0,31704.0
23383.0,8428.0,49561.0,392.0,29.0,
18587.0,8595.0,35137.0,457.0,23.0,30740.0
9048.0,4100.0,16399.0,290.0,11.0,15940.0
17453.0,6166.0,32190.0,423.0,21.0,26784.0
19254.0,7286.0,45262.0,493.0,24.0,30319.0
18629.0,6399.0,34496.0,432.0,23.0,27836.0
18925.0,9377.0,31144.0,394.0,23.0,31476.0
16816.0,4258.0,,347.0,21.0,
,5106.0,20051.0,,18.0,21380.0
11958.0,3153.0,19849.0,306.0,14.0,16891.0
5510.0,2711.0,9739.0,419.0,6.0,9810.0
16698.0,4504.0,27273.0,402.0,20.0,23135.0
15930.0,7219.0,30353.0,490.0,19.0,26324.0
17788.0,10921.0,28984.0,353.0,22.0,32090.0
8312.0,5132.0,12682.0,360.0,10.0,15557.0
18225.0,4910.0,36155.0,301.0,22.0,26313.0
25273.0,12127.0,55873.0,435.0,31.0,42348.0
,5404.0,22594.0,366.0,19.0,24000.0
14692.0,4858.0,27519.0,331.0,18.0,21562.0
